partner_key,legacy_partner_source,legacy_partner_id,legacy_partner_ids,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,source_created_by,source_created_at,source_project_name,source_document_state,source_push_result,source_tax_rate,source_files,legacy_source_evidence,review_flags
name:四川瑞力克防水保温工程有限公司,xlsx_supplier_cooperat_company,name:四川瑞力克防水保温工程有限公司,,四川瑞力克防水保温工程有限公司,company,0,1,other,,,,,,lilinxu,2022-03-31 10:28,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川瑞欣公路材料有限责任公司,xlsx_supplier_cooperat_company,name:四川瑞欣公路材料有限责任公司,,四川瑞欣公路材料有限责任公司,company,0,1,other,,,,,,yangdesheng,2021-03-03 16:29,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川盛泽新材料科技有限公司,xlsx_supplier_cooperat_company,name:四川盛泽新材料科技有限公司,,四川盛泽新材料科技有限公司,company,0,1,other,,,,,,lilinxu,2021-01-12 12:07,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川省德阳市坤鑫建筑劳务有限责任公司,xlsx_supplier_cooperat_company,name:四川省德阳市坤鑫建筑劳务有限责任公司,,四川省德阳市坤鑫建筑劳务有限责任公司,company,0,1,other,,,,,,李娜,2024-07-05 10:04,公司综合平台,审核通过,,,2-3往来单位639136897347826250.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-3往来单位639136897347826250.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx;has_not_approved_source_row
name:四川省桃子老乡装饰装修有限公司,xlsx_supplier_cooperat_company,name:四川省桃子老乡装饰装修有限公司,,四川省桃子老乡装饰装修有限公司,company,0,1,other,,,,,,chentianyou,2023-01-17 16:31,国网四川天府新区龙泉驿区供电公司柏合供电所,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川省禾力建设工程检测鉴定咨询有限公司,xlsx_supplier_cooperat_company,name:四川省禾力建设工程检测鉴定咨询有限公司,,四川省禾力建设工程检测鉴定咨询有限公司,company,0,1,other,,,,,,admin,2024-08-22 17:10,公司综合平台,审核通过,,3%,2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:四川省禾力建设工程检测鉴定咨询有限公司攀枝花分站,xlsx_supplier_cooperat_company,name:四川省禾力建设工程检测鉴定咨询有限公司攀枝花分站,,四川省禾力建设工程检测鉴定咨询有限公司攀枝花分站,company,0,1,other,,,,,,luyan,2021-09-22 10:05,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川省禾盛工程检测有限公司,xlsx_supplier_cooperat_company,name:四川省禾盛工程检测有限公司,,四川省禾盛工程检测有限公司,company,0,1,other,,,,,,lilinxu,2022-05-09 16:20,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川省翻天印园林景观设计有限公司,xlsx_supplier_cooperat_company,name:四川省翻天印园林景观设计有限公司,,四川省翻天印园林景观设计有限公司,company,0,1,other,,,,,,lilinxu,2021-12-16 16:22,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川知诚博众商贸有限公司,xlsx_supplier_cooperat_company,name:四川知诚博众商贸有限公司,,四川知诚博众商贸有限公司,company,0,1,other,,,,,,陈天友,2026-02-12 00:00,公司综合平台,填单,,,2-2往来单位639136896497045000.xlsx,user_xlsx_supplier_cooperat_company:2-2往来单位639136896497045000.xlsx,has_not_approved_source_row
name:四川硕旭建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川硕旭建筑工程有限公司,,四川硕旭建筑工程有限公司,company,0,1,other,,,,,,lilinxu,2021-11-15 09:15,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川福康斯电力科技有限公司,xlsx_supplier_cooperat_company,name:四川福康斯电力科技有限公司,,四川福康斯电力科技有限公司,company,0,1,other,,,,,,lilinxu,2022-04-01 16:38,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川科一林广告装饰有限公司,xlsx_supplier_cooperat_company,name:四川科一林广告装饰有限公司,,四川科一林广告装饰有限公司,company,0,1,other,,,,,,yangdesheng,2021-04-20 15:26,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川科利建筑劳务发展有限公司,xlsx_supplier_cooperat_company,name:四川科利建筑劳务发展有限公司,,四川科利建筑劳务发展有限公司,company,0,1,other,,,,,,lilinxu,2021-08-04 15:33,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川立尔信工程管理咨询有限公司,xlsx_supplier_cooperat_company,name:四川立尔信工程管理咨询有限公司,,四川立尔信工程管理咨询有限公司,company,0,1,other,,,,,,邓洪英,2024-08-27 10:07,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川立格建设项目管理有限公司,xlsx_supplier_cooperat_company,name:四川立格建设项目管理有限公司,,四川立格建设项目管理有限公司,company,0,1,other,,,,,,邓洪英,2025-06-03 00:00,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川精禾建筑装饰工程有限公司,xlsx_supplier_cooperat_company,name:四川精禾建筑装饰工程有限公司,,四川精禾建筑装饰工程有限公司,company,0,1,other,,,,,,wennan,2023-01-18 18:45,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川绘源探测技术有限公司,xlsx_supplier_cooperat_company,name:四川绘源探测技术有限公司,,四川绘源探测技术有限公司,company,0,1,other,,,,,,lilinxu,2022-01-28 11:30,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川绵竹进鑫化建有限责任公司水泥,xlsx_supplier_cooperat_company,name:四川绵竹进鑫化建有限责任公司水泥,,四川绵竹进鑫化建有限责任公司（水泥）,company,0,1,other,,,,,,liwei,2020-07-08 15:59,誉城国际一期二批次,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川绿资建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川绿资建筑工程有限公司,,四川绿资建筑工程有限公司,company,0,1,other,,,,,,yinjiamei,2021-09-24 10:32,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川美天建材有限公司,xlsx_supplier_cooperat_company,name:四川美天建材有限公司,,四川美天建材有限公司,company,0,1,other,,,,,,laiyuxuan,2021-08-19 15:46,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川翔驰恒瑞商贸有限公司,xlsx_supplier_cooperat_company,name:四川翔驰恒瑞商贸有限公司,,四川翔驰恒瑞商贸有限公司,company,1,1,other,,,,,,邓世娇,2024-12-07 19:19,公司综合平台,填单,,13%,2-1费用单位639136863177201250.xlsx;2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit;has_not_approved_source_row
name:四川聚能同创建材有限公司,xlsx_supplier_cooperat_company,name:四川聚能同创建材有限公司,,四川聚能同创建材有限公司,company,0,1,other,,,,,,lilinxu,2021-06-28 16:50,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川舜杰嘉诺建筑劳务有限公司,xlsx_supplier_cooperat_company,name:四川舜杰嘉诺建筑劳务有限公司,,四川舜杰嘉诺建筑劳务有限公司,company,0,1,other,,,,,,lilinxu,2021-02-07 09:17,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川蓉城特变电缆有限公司,xlsx_supplier_cooperat_company,name:四川蓉城特变电缆有限公司,,四川蓉城特变电缆有限公司,company,0,1,other,,,,,,luohao,2021-11-18 14:57,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川蓬程亿通机械设备租赁有限公司,xlsx_supplier_cooperat_company,name:四川蓬程亿通机械设备租赁有限公司,,四川蓬程亿通机械设备租赁有限公司,company,0,1,other,,,,,,luyan,2022-12-08 16:26,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:四川贝乐家新材料有限公司,xlsx_supplier_cooperat_company,name:四川贝乐家新材料有限公司,,四川贝乐家新材料有限公司,company,0,1,other,,,,,,yinjiamei,2021-08-31 12:01,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川路创环保科技有限公司,xlsx_supplier_cooperat_company,name:四川路创环保科技有限公司,,四川路创环保科技有限公司,company,0,1,other,,,,,,lilinxu,2021-10-14 15:31,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川达园新材料科技有限公司,xlsx_supplier_cooperat_company,name:四川达园新材料科技有限公司,,四川达园新材料科技有限公司,company,0,1,other,,,,,,lilinxu,2022-01-28 12:12,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川迈投建筑工程有限公司,xlsx_supplier_cooperat_company,name:四川迈投建筑工程有限公司,,四川迈投建筑工程有限公司,company,0,1,other,,,,,,邓世娇,2024-12-07 19:30,公司综合平台,填单,,3%,2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit;has_not_approved_source_row
name:四川都江堰蜀龙防火材料有限公司,xlsx_supplier_cooperat_company,name:四川都江堰蜀龙防火材料有限公司,,四川都江堰蜀龙防火材料有限公司,company,0,1,other,,,,,,wuran,2020-03-03 11:11,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川金帝源道路工程有限公司,xlsx_supplier_cooperat_company,name:四川金帝源道路工程有限公司,,四川金帝源道路工程有限公司,company,0,1,other,,,,,,蔡思琪,2023-10-27 15:50,公司综合平台,审核通过,,,2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx
name:四川金广信工程管理咨询有限公司,xlsx_supplier_cooperat_company,name:四川金广信工程管理咨询有限公司,,四川金广信工程管理咨询有限公司,company,0,1,other,,,,,,邓洪英,2024-01-15 11:26,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:四川金瀚途建设工程有限公司,xlsx_supplier_cooperat_company,name:四川金瀚途建设工程有限公司,,四川金瀚途建设工程有限公司,company,0,1,other,,,,,,lilinxu,2021-08-04 15:44,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川鑫垚建筑劳务有限公司,xlsx_supplier_cooperat_company,name:四川鑫垚建筑劳务有限公司,,四川鑫垚建筑劳务有限公司,company,0,1,other,,,,,,admin,2024-03-01 16:27,公司综合平台,审核通过,,,2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:四川锦弘盛源建设工程有限公司,xlsx_supplier_cooperat_company,name:四川锦弘盛源建设工程有限公司,,四川锦弘盛源建设工程有限公司,company,0,1,other,,,,,,lilinxu,2021-10-29 16:27,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川锦武劳务有限公司,xlsx_supplier_cooperat_company,name:四川锦武劳务有限公司,,四川锦武劳务有限公司,company,0,1,other,,,,,,lilinxu,2021-08-28 09:22,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:四川雨龙舰物流有限公司,xlsx_supplier_cooperat_company,name:四川雨龙舰物流有限公司,,四川雨龙舰物流有限公司,company,0,1,other,,,,,,lilinxu,2021-11-10 15:25,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四川鹏展交通设施有限公司,xlsx_supplier_cooperat_company,name:四川鹏展交通设施有限公司,,四川鹏展交通设施有限公司,company,0,1,other,,,,,,yangdesheng,2021-12-14 09:04,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:四汇建设集团有限公司,xlsx_supplier_cooperat_company,name:四汇建设集团有限公司,,四汇建设集团有限公司,company,1,1,other,,,,,,秦军,2023-05-05 09:33,公司综合平台,审核通过,,9%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
