row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
1921,missing_tax_company_supplier_pair_review,company;supplier,d5cc7b14835b4ae0b073cb678c7d8c0b,旌阳区康飞石材加工厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1922,missing_tax_company_supplier_pair_review,company;supplier,915395f4ed8e49038fef7ec0389b457b,旌阳区建明广告工作室,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1925,missing_tax_company_supplier_pair_review,company;supplier,280fbeb174c5457d8c75874802f9ea19,旌阳区惠鹏建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1927,missing_tax_company_supplier_pair_review,company;supplier,edb62f8bd8794d298bee06a318293548,旌阳区捷源建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1928,missing_tax_company_supplier_pair_review,company;supplier,10b69ab05c0640a08cc94af8ce82afcd,旌阳区新佳庆广告经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1930,missing_tax_company_supplier_pair_review,company;supplier,bbf6892761ad4b9b97241615376cd64a,旌阳区旌泰五金机电经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1932,missing_tax_company_supplier_pair_review,company;supplier,fd87a2dd3ec64039bdda193711e77e41,旌阳区星龙机电经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1933,missing_tax_company_supplier_pair_review,company;supplier,24a86edda3884b6581fbb8de0a474dc6,旌阳区智佳广告设计工作室,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1938,missing_tax_company_supplier_pair_review,company;supplier,53b58eb5d0464dab82c8a2693adf7a61,旌阳区永祥丰建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1940,missing_tax_company_supplier_pair_review,company;supplier,ffc0e7bdbcdf47c7931ccaa7c3f9f40d,旌阳区洁欣建筑材料经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1941,missing_tax_company_supplier_pair_review,company;supplier,b76e899677234bdb907ed104dba51c7c,旌阳区活力建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1947,missing_tax_company_supplier_pair_review,company;supplier,d154b79c9abb4d1ebbd34885de3aac5a,旌阳区科菲地板经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1948,missing_tax_company_supplier_pair_review,company;supplier,1e09a17a5c3b4c3c8e563f24fd03c7f9,旌阳区立通建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1950,missing_tax_company_supplier_pair_review,company;supplier,aa48e64de3b3440b9d7bdadfef23e03c,旌阳区精尚五金经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1951,missing_tax_company_supplier_pair_review,company;supplier,1eea8b5a77bd44ba88b78a69bde673e8,旌阳区美奇门窗加工部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1952,missing_tax_company_supplier_pair_review,company;supplier,c9f869910f4c4a36a7e81ed3cb6cd9d7,旌阳区翔耀建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1953,missing_tax_company_supplier_pair_review,company;supplier,835d77da8312455f9e98f558b255d936,旌阳区老贾建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1955,missing_tax_company_supplier_pair_review,company;supplier,897406b6f6b7498ab0f509c3b66bd932,旌阳区聪义建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1960,missing_tax_company_duplicate_review,cooperat_company,a16bb6ef8a2646eda2a4297411365e25,旌阳区谢林华彩钢钢结构行,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
1961,missing_tax_company_supplier_pair_review,company;supplier,d7da695379bf4325b29d0c12f897687d,旌阳区远成机电设备安装维修部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1962,missing_tax_company_supplier_pair_review,company;supplier,17ca2d3ac5ab4213a08a7584ea824bcd,旌阳区金辉护栏经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1965,missing_tax_company_supplier_pair_review,company;supplier,350c13b5ddeb4f579a47b2514644e6dd,旌阳区雪航工程机械租赁部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1966,missing_tax_complex_merge_review,company;supplier,1f613900c4b042f997c308baa2fe71d3,旌阳区雷盾电动门维修经营部,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
1969,missing_tax_company_supplier_pair_review,company;supplier,1499c3e40623418a953e0f57b908cc77,旌阳区鹏达建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1972,missing_tax_company_supplier_pair_review,company;supplier,e8449b0005b6495397fc390a0a26de37,旌阳嘉明五交化建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
1993,missing_tax_company_supplier_pair_review,company;supplier,382c7293a78e4faea1902f1be8961b24,曲靖市宗兑商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2128,missing_tax_company_duplicate_review,cooperat_company,08ce5fa5863b4607951e5680c6be59a1,杭州网易竹邮科技有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2138,missing_tax_company_supplier_pair_review,company;supplier,2beae9db2e1e4b6e931207a815515c89,格尔木兴磊水泥制品厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2139,missing_tax_company_supplier_pair_review,company;supplier,f4d33f2faaae47d28c5d5066da74122a,格尔木嘉实混凝土搅拌有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2142,missing_tax_company_supplier_pair_review,company;supplier,f6632ed871c346eba28e9efbf198fe57,格尔木春辰商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2144,missing_tax_company_supplier_pair_review,company;supplier,ac359d1e7a65443681cd0356a47d0389,格尔木鑫源宏水泥制品厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2155,missing_tax_company_supplier_pair_review,company;supplier,08c6b1ba8be549d38fc3d1e37d7dd4a9,次仁罗布,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2161,missing_tax_company_supplier_pair_review,company;supplier,1428054a24b74edbb0452bc939211351,武侯区顺意建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2172,missing_tax_company_supplier_pair_review,company;supplier,5af29754f7c744bf9e87e9ed9d25830b,永安财产保险股份有限公司德阳中心支公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2173,missing_tax_company_supplier_pair_review,company;supplier,07295b8fdc3c4ef882e9b3547275c8ce,永川区仙龙镇泰福石材加工厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2184,missing_tax_company_supplier_pair_review,company;supplier,efffde5ca60d456380351addf12bba91,江津区智彩建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2186,missing_tax_company_supplier_pair_review,company;supplier,e90f3f7601f24cdb9cb6f79dbf563b94,江苏久禾润工程技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2188,missing_tax_company_supplier_pair_review,company;supplier,787c19a80fa145629116cb5f8621b2df,江苏光大生态工程技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2198,missing_tax_company_supplier_pair_review,company;supplier,15e4453d4af744828f3fe7941291ceec,沙坪坝区汇巨防水材料经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2200,missing_tax_company_supplier_pair_review,company;supplier,e21bd0b1bb4746fbb040c6ff86b3e67a,河北嘉湖环保科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2201,missing_tax_company_supplier_pair_review,company;supplier,9f089679fe4c4b678c368356b29ab44d,河北省成套招标有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2222,missing_tax_company_supplier_pair_review,company;supplier,870fef801d72400092bb2cafaebf231a,洛浦县利民加油站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2223,missing_tax_company_supplier_pair_review,company;supplier,d608d40f0c2749e7bd4b24c6838709e0,洛浦县和好新型建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2225,missing_tax_company_supplier_pair_review,company;supplier,376231a377ee47ebb1f4b8f08ae3447a,洛浦县进步木材加工有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2226,missing_tax_company_supplier_pair_review,company;supplier,28ef0ec49b13488f9e6cfc99db934725,洛浦县鑫成混泥土制品有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2232,missing_tax_company_supplier_pair_review,company;supplier,08e0732d070f469c8c30ff0bb53ca270,测试供应商,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2246,missing_tax_company_supplier_pair_review,company;supplier,8f58ff490e5247cfbd3c05ecad114e32,浙江绿欣环卫设备股份有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2248,missing_tax_company_supplier_pair_review,company;supplier,0d249bd31abe41739f3b4a29ab01b413,海兴县金帅体育器材经销处,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2258,missing_tax_company_supplier_pair_review,company;supplier,42b29ec28998454989cd33a6d82e733e,深圳市利博菱光电有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2260,missing_tax_complex_merge_review,company;supplier,05312268671f45d5845cbe9ccab4f266,深圳市正泓融资担保有限公司,,company;supplier,3,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
2262,missing_tax_company_supplier_pair_review,company;supplier,7a2c0b1d160b4abaa0ef84eb74206a47,深圳市赋安安全系统有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
